error_rate,support_threshold,counter,counter_transformed,counter_transformed_smoothed,smoothed_estimates,BR,BR_transformed,BS,BS_transformed,BR_transformed_smoothed,BS_transformed_smoothed,ap@10,ap@5,ap@3,ndcg@10,ndcg@5,ndcg@3,acc@10,acc@5,acc@3,kendall_tau,cre@10,cre@5,cre@3
0.05,0.675,"{'E': 64474, 'T': 47047, 'A': 40277, 'O': 37437, 'I': 36058, 'N': 35558, 'H': 34150, 'S': 32572, 'R': 28559, 'D': 114, 'L': 36, 'W': 2, 'B': 2, 'V': 1, 'C': 1, 'G': 1}",{},{},"{'E': 0.8036446559013846, 'T': 0.7688726482953196, 'A': 0.7553645005078027, 'O': 0.7496978624403656, 'I': 0.7469463505055081, 'N': 0.7459487029584241, 'H': 0.7431393274658356, 'S': 0.7399907518072386, 'R': 0.7319836325943426, 'D': 0.6752274636407352, 'L': 0.67507183062339, 'W': 0.6750039905901883, 'B': 0.6750039905901883, 'V': 0.6750019952950942, 'C': 0.6750019952950942, 'G': 0.6750019952950942}",290,0,0.575402635431918,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.287701317715959,0.287701317715959,0.287701317715959
0.05,0.7000000000000001,"{'E': 64474, 'T': 47047, 'A': 40277, 'O': 37437, 'I': 36058, 'N': 35558, 'H': 34150, 'S': 32572, 'R': 28559, 'D': 114, 'L': 36, 'W': 2, 'B': 2, 'V': 1, 'C': 1, 'G': 1}",{},{},"{'E': 0.8286446559013846, 'T': 0.7938726482953197, 'A': 0.7803645005078027, 'O': 0.7746978624403656, 'I': 0.7719463505055081, 'N': 0.7709487029584241, 'H': 0.7681393274658357, 'S': 0.7649907518072386, 'R': 0.7569836325943426, 'D': 0.7002274636407352, 'L': 0.7000718306233901, 'W': 0.7000039905901884, 'B': 0.7000039905901884, 'V': 0.7000019952950942, 'C': 0.7000019952950942, 'G': 0.7000019952950942}",290,0,0.575402635431918,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.287701317715959,0.287701317715959,0.287701317715959
0.05,0.7250000000000001,"{'E': 64474, 'T': 47047, 'A': 40277, 'O': 37437, 'I': 36058, 'N': 35558, 'H': 34150, 'S': 32572, 'R': 28559, 'D': 114, 'L': 36, 'W': 2, 'B': 2, 'V': 1, 'C': 1, 'G': 1}",{},{},"{'E': 0.8536446559013846, 'T': 0.8188726482953197, 'A': 0.8053645005078027, 'O': 0.7996978624403657, 'I': 0.7969463505055081, 'N': 0.7959487029584241, 'H': 0.7931393274658356, 'S': 0.7899907518072387, 'R': 0.7819836325943427, 'D': 0.7252274636407352, 'L': 0.7250718306233901, 'W': 0.7250039905901884, 'B': 0.7250039905901884, 'V': 0.7250019952950942, 'C': 0.7250019952950942, 'G': 0.7250019952950942}",290,0,0.575402635431918,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.287701317715959,0.287701317715959,0.287701317715959
0.05,0.75,"{'E': 64474, 'T': 47047, 'A': 40277, 'O': 37437, 'I': 36058, 'N': 35558, 'H': 34150, 'S': 32572, 'R': 28559, 'D': 114, 'L': 36, 'W': 2, 'B': 2, 'V': 1, 'C': 1, 'G': 1}",{},{},"{'E': 0.8786446559013845, 'T': 0.8438726482953196, 'A': 0.8303645005078026, 'O': 0.8246978624403656, 'I': 0.821946350505508, 'N': 0.820948702958424, 'H': 0.8181393274658355, 'S': 0.8149907518072386, 'R': 0.8069836325943426, 'D': 0.7502274636407351, 'L': 0.75007183062339, 'W': 0.7500039905901883, 'B': 0.7500039905901883, 'V': 0.7500019952950941, 'C': 0.7500019952950941, 'G': 0.7500019952950941}",290,0,0.575402635431918,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.287701317715959,0.287701317715959,0.287701317715959
0.05,0.775,"{'E': 64474, 'T': 47047, 'A': 40277, 'O': 37437, 'I': 36058, 'N': 35558, 'H': 34150, 'S': 32572, 'R': 28559, 'D': 114, 'L': 36, 'W': 2, 'B': 2, 'V': 1, 'C': 1, 'G': 1}",{},{},"{'E': 0.9036446559013845, 'T': 0.8688726482953196, 'A': 0.8553645005078027, 'O': 0.8496978624403656, 'I': 0.846946350505508, 'N': 0.8459487029584241, 'H': 0.8431393274658356, 'S': 0.8399907518072386, 'R': 0.8319836325943426, 'D': 0.7752274636407351, 'L': 0.77507183062339, 'W': 0.7750039905901883, 'B': 0.7750039905901883, 'V': 0.7750019952950942, 'C': 0.7750019952950942, 'G': 0.7750019952950942}",290,0,0.575402635431918,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.287701317715959,0.287701317715959,0.287701317715959
0.05,0.8,"{'E': 64474, 'T': 47047, 'A': 40277, 'O': 37437, 'I': 36058, 'N': 35558, 'H': 34150, 'S': 32572, 'R': 28559, 'D': 114, 'L': 36, 'W': 2, 'B': 2, 'V': 1, 'C': 1, 'G': 1}",{},{},"{'E': 0.9286446559013846, 'T': 0.8938726482953196, 'A': 0.8803645005078027, 'O': 0.8746978624403656, 'I': 0.8719463505055081, 'N': 0.8709487029584241, 'H': 0.8681393274658356, 'S': 0.8649907518072386, 'R': 0.8569836325943426, 'D': 0.8002274636407352, 'L': 0.80007183062339, 'W': 0.8000039905901883, 'B': 0.8000039905901883, 'V': 0.8000019952950942, 'C': 0.8000019952950942, 'G': 0.8000019952950942}",290,0,0.575402635431918,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.287701317715959,0.287701317715959,0.287701317715959
0.05,0.8250000000000001,"{'E': 64474, 'T': 47047, 'A': 40277, 'O': 37437, 'I': 36058, 'N': 35558, 'H': 34150, 'S': 32572, 'R': 28559, 'D': 114, 'L': 36, 'W': 2, 'B': 2, 'V': 1, 'C': 1, 'G': 1}",{},{},"{'E': 0.9536446559013846, 'T': 0.9188726482953197, 'A': 0.9053645005078027, 'O': 0.8996978624403656, 'I': 0.8969463505055081, 'N': 0.8959487029584241, 'H': 0.8931393274658357, 'S': 0.8899907518072386, 'R': 0.8819836325943426, 'D': 0.8252274636407352, 'L': 0.8250718306233901, 'W': 0.8250039905901884, 'B': 0.8250039905901884, 'V': 0.8250019952950942, 'C': 0.8250019952950942, 'G': 0.8250019952950942}",290,0,0.575402635431918,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.287701317715959,0.287701317715959,0.287701317715959
0.05,0.8500000000000001,"{'E': 64474, 'T': 47047, 'A': 40277, 'O': 37437, 'I': 36058, 'N': 35558, 'H': 34150, 'S': 32572, 'R': 28559, 'D': 114, 'L': 36, 'W': 2, 'B': 2, 'V': 1, 'C': 1, 'G': 1}",{},{},"{'E': 0.9786446559013846, 'T': 0.9438726482953197, 'A': 0.9303645005078027, 'O': 0.9246978624403657, 'I': 0.9219463505055081, 'N': 0.9209487029584241, 'H': 0.9181393274658356, 'S': 0.9149907518072387, 'R': 0.9069836325943427, 'D': 0.8502274636407352, 'L': 0.8500718306233901, 'W': 0.8500039905901884, 'B': 0.8500039905901884, 'V': 0.8500019952950942, 'C': 0.8500019952950942, 'G': 0.8500019952950942}",290,0,0.575402635431918,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.287701317715959,0.287701317715959,0.287701317715959
0.05,0.875,"{'E': 64474, 'T': 47047, 'A': 40277, 'O': 37437, 'I': 36058, 'N': 35558, 'H': 34150, 'S': 32572, 'R': 28559, 'D': 114, 'L': 36, 'W': 2, 'B': 2, 'V': 1, 'C': 1, 'G': 1}",{},{},"{'E': 1.0036446559013845, 'T': 0.9688726482953196, 'A': 0.9553645005078026, 'O': 0.9496978624403656, 'I': 0.946946350505508, 'N': 0.945948702958424, 'H': 0.9431393274658355, 'S': 0.9399907518072386, 'R': 0.9319836325943426, 'D': 0.8752274636407351, 'L': 0.87507183062339, 'W': 0.8750039905901883, 'B': 0.8750039905901883, 'V': 0.8750019952950941, 'C': 0.8750019952950941, 'G': 0.8750019952950941}",290,0,0.575402635431918,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.287701317715959,0.287701317715959,0.287701317715959
0.05,0.9,"{'E': 64474, 'T': 47047, 'A': 40277, 'O': 37437, 'I': 36058, 'N': 35558, 'H': 34150, 'S': 32572, 'R': 28559, 'D': 114, 'L': 36, 'W': 2, 'B': 2, 'V': 1, 'C': 1, 'G': 1}",{},{},"{'E': 1.0286446559013847, 'T': 0.9938726482953196, 'A': 0.9803645005078027, 'O': 0.9746978624403656, 'I': 0.971946350505508, 'N': 0.9709487029584241, 'H': 0.9681393274658356, 'S': 0.9649907518072386, 'R': 0.9569836325943426, 'D': 0.9002274636407351, 'L': 0.90007183062339, 'W': 0.9000039905901883, 'B': 0.9000039905901883, 'V': 0.9000019952950942, 'C': 0.9000019952950942, 'G': 0.9000019952950942}",290,0,0.575402635431918,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.287701317715959,0.287701317715959,0.287701317715959
0.05,0.925,"{'E': 64474, 'T': 47047, 'A': 40277, 'O': 37437, 'I': 36058, 'N': 35558, 'H': 34150, 'S': 32572, 'R': 28559, 'D': 114, 'L': 36, 'W': 2, 'B': 2, 'V': 1, 'C': 1, 'G': 1}",{},{},"{'E': 1.0536446559013846, 'T': 1.0188726482953196, 'A': 1.0053645005078027, 'O': 0.9996978624403656, 'I': 0.9969463505055081, 'N': 0.9959487029584241, 'H': 0.9931393274658356, 'S': 0.9899907518072386, 'R': 0.9819836325943426, 'D': 0.9252274636407352, 'L': 0.92507183062339, 'W': 0.9250039905901883, 'B': 0.9250039905901883, 'V': 0.9250019952950942, 'C': 0.9250019952950942, 'G': 0.9250019952950942}",290,0,0.575402635431918,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.287701317715959,0.287701317715959,0.287701317715959
0.05,0.95,"{'E': 64474, 'T': 47047, 'A': 40277, 'O': 37437, 'I': 36058, 'N': 35558, 'H': 34150, 'S': 32572, 'R': 28559, 'D': 114, 'L': 36, 'W': 2, 'B': 2, 'V': 1, 'C': 1, 'G': 1}",{},{},"{'E': 1.0786446559013847, 'T': 1.0438726482953198, 'A': 1.0303645005078026, 'O': 1.0246978624403658, 'I': 1.021946350505508, 'N': 1.020948702958424, 'H': 1.0181393274658357, 'S': 1.0149907518072385, 'R': 1.0069836325943426, 'D': 0.9502274636407352, 'L': 0.9500718306233901, 'W': 0.9500039905901884, 'B': 0.9500039905901884, 'V': 0.9500019952950942, 'C': 0.9500019952950942, 'G': 0.9500019952950942}",290,0,0.575402635431918,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.287701317715959,0.287701317715959,0.287701317715959
0.05,0.975,"{'E': 64474, 'T': 47047, 'A': 40277, 'O': 37437, 'I': 36058, 'N': 35558, 'H': 34150, 'S': 32572, 'R': 28559, 'D': 114, 'L': 36, 'W': 2, 'B': 2, 'V': 1, 'C': 1, 'G': 1}",{},{},"{'E': 1.1036446559013846, 'T': 1.0688726482953197, 'A': 1.0553645005078027, 'O': 1.0496978624403657, 'I': 1.046946350505508, 'N': 1.045948702958424, 'H': 1.0431393274658356, 'S': 1.0399907518072387, 'R': 1.0319836325943426, 'D': 0.9752274636407352, 'L': 0.9750718306233901, 'W': 0.9750039905901884, 'B': 0.9750039905901884, 'V': 0.9750019952950942, 'C': 0.9750019952950942, 'G': 0.9750019952950942}",290,0,0.575402635431918,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.287701317715959,0.287701317715959,0.287701317715959
0.05,1.0,"{'E': 64474, 'T': 47047, 'A': 40277, 'O': 37437, 'I': 36058, 'N': 35558, 'H': 34150, 'S': 32572, 'R': 28559, 'D': 114, 'L': 36, 'W': 2, 'B': 2, 'V': 1, 'C': 1, 'G': 1}",{},{},"{'E': 1.1286446559013845, 'T': 1.0938726482953196, 'A': 1.0803645005078026, 'O': 1.0746978624403656, 'I': 1.071946350505508, 'N': 1.070948702958424, 'H': 1.0681393274658355, 'S': 1.0649907518072386, 'R': 1.0569836325943425, 'D': 1.0002274636407351, 'L': 1.00007183062339, 'W': 1.0000039905901883, 'B': 1.0000039905901883, 'V': 1.0000019952950943, 'C': 1.0000019952950943, 'G': 1.0000019952950943}",290,0,0.575402635431918,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.287701317715959,0.287701317715959,0.287701317715959
0.075,0.025,"{'E': 64474, 'T': 47047, 'A': 40271, 'O': 37437, 'I': 27031, 'N': 17438, 'H': 1485, 'S': 3, 'C': 1, 'R': 1, 'B': 1, 'G': 1}","{'E': 64474, 'T': 47047, 'A': 40271, 'O': 37437, 'I': 27031, 'N': 17438, 'H': 1485, 'S': 3, 'C': 1, 'R': 1, 'B': 1, 'G': 1}","{'E': 9906, 'T': 5593, 'A': 4243, 'O': 3732, 'I': 2134, 'N': 1043, 'H': 42, 'S': 0, 'C': 0, 'R': 0, 'B': 0, 'G': 0}","{'E': 0.15364465590138454, 'T': 0.11887264829531963, 'A': 0.1053525287372376, 'O': 0.09969786244036563, 'I': 0.0789348216904539, 'N': 0.05979395585210075, 'H': 0.027963013214839412, 'S': 0.025005985885282505, 'C': 0.02500199529509417, 'R': 0.02500199529509417, 'B': 0.02500199529509417, 'G': 0.02500199529509417}",207,207,0.6969253294289898,0.6969253294289898,177,0.7408491947291361,0.9,1.0,1.0,0.9903536083407924,1.0,1.0,0.9,1.0,1.0,,0.8436394688848912,0.8484626647144948,0.8484626647144948
0.075,0.05,"{'E': 64474, 'T': 47047, 'A': 40271, 'O': 37437, 'I': 27031, 'N': 17438, 'H': 1485, 'S': 3, 'C': 1, 'R': 1, 'B': 1, 'G': 1}","{'E': 64474, 'T': 47047, 'A': 40271, 'O': 37437, 'I': 27031, 'N': 17438, 'H': 1485, 'S': 3, 'C': 1, 'R': 1, 'B': 1, 'G': 1}","{'E': 11518, 'T': 6769, 'A': 5249, 'O': 4668, 'I': 2809, 'N': 1479, 'H': 79, 'S': 0, 'C': 0, 'R': 0, 'B': 0, 'G': 0}","{'E': 0.17864465590138456, 'T': 0.14387264829531965, 'A': 0.1303525287372376, 'O': 0.12469786244036563, 'I': 0.10393482169045391, 'N': 0.08479395585210076, 'H': 0.05296301321483941, 'S': 0.05000598588528251, 'C': 0.05000199529509417, 'R': 0.05000199529509417, 'B': 0.05000199529509417, 'G': 0.05000199529509417}",207,207,0.6969253294289898,0.6969253294289898,179,0.7379209370424598,0.9,1.0,1.0,0.9903536083407924,1.0,1.0,0.9,1.0,1.0,,0.8436394688848912,0.8484626647144948,0.8484626647144948
0.075,0.075,"{'E': 64474, 'T': 47047, 'A': 40271, 'O': 37437, 'I': 27031, 'N': 17438, 'H': 1485, 'S': 3, 'C': 1, 'R': 1, 'B': 1, 'G': 1}","{'E': 64474, 'T': 47047, 'A': 40271, 'O': 37437, 'I': 27031, 'N': 17438, 'H': 1485, 'S': 3, 'C': 1, 'R': 1, 'B': 1, 'G': 1}","{'E': 13130, 'T': 7945, 'A': 6256, 'O': 5604, 'I': 3485, 'N': 1915, 'H': 116, 'S': 0, 'C': 0, 'R': 0, 'B': 0, 'G': 0}","{'E': 0.20364465590138456, 'T': 0.16887264829531964, 'A': 0.1553525287372376, 'O': 0.14969786244036565, 'I': 0.12893482169045392, 'N': 0.10979395585210075, 'H': 0.07796301321483942, 'S': 0.07500598588528251, 'C': 0.07500199529509417, 'R': 0.07500199529509417, 'B': 0.07500199529509417, 'G': 0.07500199529509417}",207,207,0.6969253294289898,0.6969253294289898,179,0.7379209370424598,0.9,1.0,1.0,0.9903536083407924,1.0,1.0,0.9,1.0,1.0,,0.8436394688848912,0.8484626647144948,0.8484626647144948
0.075,0.1,"{'E': 64474, 'T': 47047, 'A': 40271, 'O': 37437, 'I': 27031, 'N': 17438, 'H': 1485, 'S': 3, 'C': 1, 'R': 1, 'B': 1, 'G': 1}","{'E': 64474, 'T': 47047, 'A': 40271, 'O': 37437, 'I': 27031, 'N': 17438}","{'E': 14742, 'T': 9121, 'A': 7263, 'O': 6540, 'I': 4161, 'N': 2351}","{'E': 0.22864465590138455, 'T': 0.19387264829531964, 'A': 0.18035252873723762, 'O': 0.17469786244036561, 'I': 0.15393482169045392, 'N': 0.13479395585210074, 'H': 0.10296301321483942, 'S': 0.1000059858852825, 'C': 0.10000199529509417, 'R': 0.10000199529509417, 'B': 0.10000199529509417, 'G': 0.10000199529509417}",207,142,0.6969253294289898,0.7920937042459737,127,0.8140556368960469,0.6,1.0,1.0,0.8941853693786267,1.0,1.0,0.6,1.0,1.0,,0.7955553494038082,0.8484626647144948,0.8484626647144948
0.075,0.125,"{'E': 64474, 'T': 47047, 'A': 40271, 'O': 37437, 'I': 27031, 'N': 17438, 'H': 1485, 'S': 3, 'C': 1, 'R': 1, 'B': 1, 'G': 1}","{'E': 64474, 'T': 47047, 'A': 40271, 'O': 37437, 'I': 27031}","{'E': 16353, 'T': 10297, 'A': 8270, 'O': 7476, 'I': 4837}","{'E': 0.2536446559013845, 'T': 0.21887264829531963, 'A': 0.20535252873723758, 'O': 0.19969786244036564, 'I': 0.1789348216904539, 'N': 0.15979395585210074, 'H': 0.1279630132148394, 'S': 0.1250059858852825, 'C': 0.12500199529509418, 'R': 0.12500199529509418, 'B': 0.12500199529509418, 'G': 0.12500199529509418}",207,119,0.6969253294289898,0.8257686676427526,108,0.8418740849194729,0.5,1.0,1.0,0.8347503616255572,1.0,1.0,0.5,1.0,1.0,,0.7658378455272734,0.8484626647144948,0.8484626647144948
0.075,0.15,"{'E': 64474, 'T': 47047, 'A': 40271, 'O': 37437, 'I': 27031, 'N': 17438, 'H': 1485, 'S': 3, 'C': 1, 'R': 1, 'B': 1, 'G': 1}","{'E': 64474, 'T': 47047, 'A': 40271}","{'E': 17965, 'T': 11473, 'A': 9277}","{'E': 0.27864465590138454, 'T': 0.24387264829531966, 'A': 0.2303525287372376, 'O': 0.22469786244036566, 'I': 0.20393482169045393, 'N': 0.18479395585210076, 'H': 0.15296301321483943, 'S': 0.15000598588528252, 'C': 0.1500019952950942, 'R': 0.1500019952950942, 'B': 0.1500019952950942, 'G': 0.1500019952950942}",207,72,0.6969253294289898,0.8945827232796486,67,0.9019033674963396,0.3,0.6,1.0,0.6566874470978848,0.8784837378625933,1.0,0.3,0.6,1.0,,0.6768063882634373,0.7877045336457915,0.8484626647144948
0.075,0.175,"{'E': 64474, 'T': 47047, 'A': 40271, 'O': 37437, 'I': 27031, 'N': 17438, 'H': 1485, 'S': 3, 'C': 1, 'R': 1, 'B': 1, 'G': 1}",{'E': 64474},{'E': 19577},"{'E': 0.30364465590138456, 'T': 0.26887264829531965, 'A': 0.2553525287372376, 'O': 0.24969786244036563, 'I': 0.22893482169045393, 'N': 0.20979395585210076, 'H': 0.17796301321483943, 'S': 0.17500598588528252, 'C': 0.1750019952950942, 'R': 0.1750019952950942, 'B': 0.1750019952950942, 'G': 0.1750019952950942}",207,24,0.6969253294289898,0.9648609077598828,23,0.9663250366032212,0.1,0.2,0.3333333333333333,0.3337103231162228,0.4867636816216399,0.6300059872618923,0.1,0.2,0.3333333333333333,,0.5153178262726062,0.5918445055253149,0.663465658345441
0.075,0.2,"{'E': 64474, 'T': 47047, 'A': 40271, 'O': 37437, 'I': 27031, 'N': 17438, 'H': 1485, 'S': 3, 'C': 1, 'R': 1, 'B': 1, 'G': 1}",{'E': 64474},{'E': 21189},"{'E': 0.3286446559013846, 'T': 0.29387264829531967, 'A': 0.2803525287372376, 'O': 0.27469786244036565, 'I': 0.2539348216904539, 'N': 0.23479395585210075, 'H': 0.20296301321483942, 'S': 0.2000059858852825, 'C': 0.2000019952950942, 'R': 0.2000019952950942, 'B': 0.2000019952950942, 'G': 0.2000019952950942}",207,24,0.6969253294289898,0.9648609077598828,23,0.9663250366032212,0.1,0.2,0.3333333333333333,0.3337103231162228,0.4867636816216399,0.6300059872618923,0.1,0.2,0.3333333333333333,,0.5153178262726062,0.5918445055253149,0.663465658345441
0.075,0.225,"{'E': 64474, 'T': 47047, 'A': 40271, 'O': 37437, 'I': 27031, 'N': 17438, 'H': 1485, 'S': 3, 'C': 1, 'R': 1, 'B': 1, 'G': 1}",{},{},"{'E': 0.35364465590138455, 'T': 0.31887264829531964, 'A': 0.3053525287372376, 'O': 0.2996978624403656, 'I': 0.2789348216904539, 'N': 0.25979395585210074, 'H': 0.22796301321483942, 'S': 0.2250059858852825, 'C': 0.22500199529509418, 'R': 0.22500199529509418, 'B': 0.22500199529509418, 'G': 0.22500199529509418}",207,0,0.6969253294289898,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.3484626647144949,0.3484626647144949,0.3484626647144949
0.075,0.25,"{'E': 64474, 'T': 47047, 'A': 40271, 'O': 37437, 'I': 27031, 'N': 17438, 'H': 1485, 'S': 3, 'C': 1, 'R': 1, 'B': 1, 'G': 1}",{},{},"{'E': 0.3786446559013845, 'T': 0.3438726482953196, 'A': 0.3303525287372376, 'O': 0.32469786244036564, 'I': 0.30393482169045394, 'N': 0.28479395585210077, 'H': 0.2529630132148394, 'S': 0.2500059858852825, 'C': 0.25000199529509415, 'R': 0.25000199529509415, 'B': 0.25000199529509415, 'G': 0.25000199529509415}",207,0,0.6969253294289898,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.3484626647144949,0.3484626647144949,0.3484626647144949
0.075,0.275,"{'E': 64474, 'T': 47047, 'A': 40271, 'O': 37437, 'I': 27031, 'N': 17438, 'H': 1485, 'S': 3, 'C': 1, 'R': 1, 'B': 1, 'G': 1}",{},{},"{'E': 0.40364465590138454, 'T': 0.3688726482953196, 'A': 0.3553525287372376, 'O': 0.34969786244036566, 'I': 0.32893482169045396, 'N': 0.3097939558521008, 'H': 0.2779630132148394, 'S': 0.2750059858852825, 'C': 0.27500199529509417, 'R': 0.27500199529509417, 'B': 0.27500199529509417, 'G': 0.27500199529509417}",207,0,0.6969253294289898,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.3484626647144949,0.3484626647144949,0.3484626647144949
0.075,0.3,"{'E': 64474, 'T': 47047, 'A': 40271, 'O': 37437, 'I': 27031, 'N': 17438, 'H': 1485, 'S': 3, 'C': 1, 'R': 1, 'B': 1, 'G': 1}",{},{},"{'E': 0.42864465590138456, 'T': 0.39387264829531965, 'A': 0.3803525287372376, 'O': 0.3746978624403657, 'I': 0.353934821690454, 'N': 0.3347939558521008, 'H': 0.3029630132148394, 'S': 0.30000598588528254, 'C': 0.3000019952950942, 'R': 0.3000019952950942, 'B': 0.3000019952950942, 'G': 0.3000019952950942}",207,0,0.6969253294289898,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.3484626647144949,0.3484626647144949,0.3484626647144949
0.075,0.325,"{'E': 64474, 'T': 47047, 'A': 40271, 'O': 37437, 'I': 27031, 'N': 17438, 'H': 1485, 'S': 3, 'C': 1, 'R': 1, 'B': 1, 'G': 1}",{},{},"{'E': 0.4536446559013846, 'T': 0.41887264829531967, 'A': 0.4053525287372376, 'O': 0.39969786244036565, 'I': 0.3789348216904539, 'N': 0.3597939558521008, 'H': 0.3279630132148394, 'S': 0.3250059858852825, 'C': 0.32500199529509416, 'R': 0.32500199529509416, 'B': 0.32500199529509416, 'G': 0.32500199529509416}",207,0,0.6969253294289898,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.3484626647144949,0.3484626647144949,0.3484626647144949
0.075,0.35,"{'E': 64474, 'T': 47047, 'A': 40271, 'O': 37437, 'I': 27031, 'N': 17438, 'H': 1485, 'S': 3, 'C': 1, 'R': 1, 'B': 1, 'G': 1}",{},{},"{'E': 0.4786446559013846, 'T': 0.4438726482953197, 'A': 0.4303525287372376, 'O': 0.42469786244036567, 'I': 0.4039348216904539, 'N': 0.3847939558521008, 'H': 0.3529630132148394, 'S': 0.35000598588528253, 'C': 0.3500019952950942, 'R': 0.3500019952950942, 'B': 0.3500019952950942, 'G': 0.3500019952950942}",207,0,0.6969253294289898,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.3484626647144949,0.3484626647144949,0.3484626647144949
0.075,0.375,"{'E': 64474, 'T': 47047, 'A': 40271, 'O': 37437, 'I': 27031, 'N': 17438, 'H': 1485, 'S': 3, 'C': 1, 'R': 1, 'B': 1, 'G': 1}",{},{},"{'E': 0.5036446559013845, 'T': 0.4688726482953196, 'A': 0.4553525287372376, 'O': 0.44969786244036564, 'I': 0.42893482169045394, 'N': 0.40979395585210077, 'H': 0.3779630132148394, 'S': 0.3750059858852825, 'C': 0.37500199529509415, 'R': 0.37500199529509415, 'B': 0.37500199529509415, 'G': 0.37500199529509415}",207,0,0.6969253294289898,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.3484626647144949,0.3484626647144949,0.3484626647144949
0.075,0.4,"{'E': 64474, 'T': 47047, 'A': 40271, 'O': 37437, 'I': 27031, 'N': 17438, 'H': 1485, 'S': 3, 'C': 1, 'R': 1, 'B': 1, 'G': 1}",{},{},"{'E': 0.5286446559013845, 'T': 0.4938726482953196, 'A': 0.4803525287372376, 'O': 0.47469786244036566, 'I': 0.45393482169045396, 'N': 0.4347939558521008, 'H': 0.4029630132148394, 'S': 0.4000059858852825, 'C': 0.40000199529509417, 'R': 0.40000199529509417, 'B': 0.40000199529509417, 'G': 0.40000199529509417}",207,0,0.6969253294289898,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.3484626647144949,0.3484626647144949,0.3484626647144949
0.075,0.425,"{'E': 64474, 'T': 47047, 'A': 40271, 'O': 37437, 'I': 27031, 'N': 17438, 'H': 1485, 'S': 3, 'C': 1, 'R': 1, 'B': 1, 'G': 1}",{},{},"{'E': 0.5536446559013846, 'T': 0.5188726482953196, 'A': 0.5053525287372377, 'O': 0.4996978624403657, 'I': 0.478934821690454, 'N': 0.4597939558521008, 'H': 0.4279630132148394, 'S': 0.42500598588528254, 'C': 0.4250019952950942, 'R': 0.4250019952950942, 'B': 0.4250019952950942, 'G': 0.4250019952950942}",207,0,0.6969253294289898,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.3484626647144949,0.3484626647144949,0.3484626647144949
0.075,0.45,"{'E': 64474, 'T': 47047, 'A': 40271, 'O': 37437, 'I': 27031, 'N': 17438, 'H': 1485, 'S': 3, 'C': 1, 'R': 1, 'B': 1, 'G': 1}",{},{},"{'E': 0.5786446559013846, 'T': 0.5438726482953197, 'A': 0.5303525287372376, 'O': 0.5246978624403656, 'I': 0.5039348216904539, 'N': 0.4847939558521008, 'H': 0.4529630132148394, 'S': 0.4500059858852825, 'C': 0.45000199529509416, 'R': 0.45000199529509416, 'B': 0.45000199529509416, 'G': 0.45000199529509416}",207,0,0.6969253294289898,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.3484626647144949,0.3484626647144949,0.3484626647144949
