error_rate,support_threshold,counter,counter_transformed,counter_transformed_smoothed,smoothed_estimates,BR,BR_transformed,BS,BS_transformed,BR_transformed_smoothed,BS_transformed_smoothed,ap@10,ap@5,ap@3,ndcg@10,ndcg@5,ndcg@3,acc@10,acc@5,acc@3,kendall_tau,cre@10,cre@5,cre@3
0.4,0.5750000000000001,{'N': 2},{},{},{'N': 0.57500752980863},10,0,0.9850746268656716,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4925373134328358,0.4925373134328358,0.4925373134328358
0.4,0.6000000000000001,{'N': 2},{},{},{'N': 0.60000752980863},10,0,0.9850746268656716,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4925373134328358,0.4925373134328358,0.4925373134328358
0.4,0.625,{'N': 2},{},{},{'N': 0.62500752980863},10,0,0.9850746268656716,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4925373134328358,0.4925373134328358,0.4925373134328358
0.4,0.65,{'N': 2},{},{},{'N': 0.65000752980863},10,0,0.9850746268656716,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4925373134328358,0.4925373134328358,0.4925373134328358
0.4,0.675,{'N': 2},{},{},{'N': 0.67500752980863},10,0,0.9850746268656716,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4925373134328358,0.4925373134328358,0.4925373134328358
0.4,0.7000000000000001,{'N': 2},{},{},{'N': 0.70000752980863},10,0,0.9850746268656716,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4925373134328358,0.4925373134328358,0.4925373134328358
0.4,0.7250000000000001,{'N': 2},{},{},{'N': 0.72500752980863},10,0,0.9850746268656716,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4925373134328358,0.4925373134328358,0.4925373134328358
0.4,0.75,{'N': 2},{},{},{'N': 0.75000752980863},10,0,0.9850746268656716,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4925373134328358,0.4925373134328358,0.4925373134328358
0.4,0.775,{'N': 2},{},{},{'N': 0.77500752980863},10,0,0.9850746268656716,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4925373134328358,0.4925373134328358,0.4925373134328358
0.4,0.8,{'N': 2},{},{},{'N': 0.80000752980863},10,0,0.9850746268656716,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4925373134328358,0.4925373134328358,0.4925373134328358
0.4,0.8250000000000001,{'N': 2},{},{},{'N': 0.82500752980863},10,0,0.9850746268656716,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4925373134328358,0.4925373134328358,0.4925373134328358
0.4,0.8500000000000001,{'N': 2},{},{},{'N': 0.85000752980863},10,0,0.9850746268656716,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4925373134328358,0.4925373134328358,0.4925373134328358
0.4,0.875,{'N': 2},{},{},{'N': 0.87500752980863},10,0,0.9850746268656716,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4925373134328358,0.4925373134328358,0.4925373134328358
0.4,0.9,{'N': 2},{},{},{'N': 0.90000752980863},10,0,0.9850746268656716,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4925373134328358,0.4925373134328358,0.4925373134328358
0.4,0.925,{'N': 2},{},{},{'N': 0.92500752980863},10,0,0.9850746268656716,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4925373134328358,0.4925373134328358,0.4925373134328358
0.4,0.95,{'N': 2},{},{},{'N': 0.95000752980863},10,0,0.9850746268656716,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4925373134328358,0.4925373134328358,0.4925373134328358
0.4,0.975,{'N': 2},{},{},{'N': 0.97500752980863},10,0,0.9850746268656716,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4925373134328358,0.4925373134328358,0.4925373134328358
0.4,1.0,{'N': 2},{},{},{'N': 1.00000752980863},10,0,0.9850746268656716,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4925373134328358,0.4925373134328358,0.4925373134328358
0.425,0.025,{'N': 2},{'N': 2},{'N': 0},{'N': 0.025007529808629914},10,10,0.9850746268656716,0.9850746268656716,8,0.9880597014925372,0.1,0.0,0.0,0.1668551615581114,0.0,0.0,0.0,0.0,0.0,,0.5759648942118915,0.4925373134328358,0.4925373134328358
0.425,0.05,{'N': 2},{'N': 2},{'N': 0},{'N': 0.050007529808629915},10,10,0.9850746268656716,0.9850746268656716,8,0.9880597014925372,0.1,0.0,0.0,0.1668551615581114,0.0,0.0,0.0,0.0,0.0,,0.5759648942118915,0.4925373134328358,0.4925373134328358
0.425,0.075,{'N': 2},{'N': 2},{'N': 0},{'N': 0.07500752980862993},10,10,0.9850746268656716,0.9850746268656716,8,0.9880597014925372,0.1,0.0,0.0,0.1668551615581114,0.0,0.0,0.0,0.0,0.0,,0.5759648942118915,0.4925373134328358,0.4925373134328358
0.425,0.1,{'N': 2},{'N': 2},{'N': 0},{'N': 0.10000752980862992},10,10,0.9850746268656716,0.9850746268656716,8,0.9880597014925372,0.1,0.0,0.0,0.1668551615581114,0.0,0.0,0.0,0.0,0.0,,0.5759648942118915,0.4925373134328358,0.4925373134328358
0.425,0.125,{'N': 2},{'N': 2},{'N': 0},{'N': 0.12500752980862992},10,10,0.9850746268656716,0.9850746268656716,8,0.9880597014925372,0.1,0.0,0.0,0.1668551615581114,0.0,0.0,0.0,0.0,0.0,,0.5759648942118915,0.4925373134328358,0.4925373134328358
0.425,0.15,{'N': 2},{'N': 2},{'N': 0},{'N': 0.15000752980862994},10,10,0.9850746268656716,0.9850746268656716,8,0.9880597014925372,0.1,0.0,0.0,0.1668551615581114,0.0,0.0,0.0,0.0,0.0,,0.5759648942118915,0.4925373134328358,0.4925373134328358
0.425,0.175,{'N': 2},{'N': 2},{'N': 0},{'N': 0.17500752980862994},10,10,0.9850746268656716,0.9850746268656716,8,0.9880597014925372,0.1,0.0,0.0,0.1668551615581114,0.0,0.0,0.0,0.0,0.0,,0.5759648942118915,0.4925373134328358,0.4925373134328358
0.425,0.2,{'N': 2},{'N': 2},{'N': 0},{'N': 0.20000752980862993},10,10,0.9850746268656716,0.9850746268656716,8,0.9880597014925372,0.1,0.0,0.0,0.1668551615581114,0.0,0.0,0.0,0.0,0.0,,0.5759648942118915,0.4925373134328358,0.4925373134328358
0.425,0.225,{'N': 2},{'N': 2},{'N': 0},{'N': 0.22500752980862992},10,10,0.9850746268656716,0.9850746268656716,8,0.9880597014925372,0.1,0.0,0.0,0.1668551615581114,0.0,0.0,0.0,0.0,0.0,,0.5759648942118915,0.4925373134328358,0.4925373134328358
0.425,0.25,{'N': 2},{'N': 2},{'N': 1},{'N': 0.2500075298086299},10,10,0.9850746268656716,0.9850746268656716,9,0.9865671641791044,0.1,0.0,0.0,0.1668551615581114,0.0,0.0,0.0,0.0,0.0,,0.5759648942118915,0.4925373134328358,0.4925373134328358
0.425,0.275,{'N': 2},{'N': 2},{'N': 1},{'N': 0.2750075298086299},10,10,0.9850746268656716,0.9850746268656716,9,0.9865671641791044,0.1,0.0,0.0,0.1668551615581114,0.0,0.0,0.0,0.0,0.0,,0.5759648942118915,0.4925373134328358,0.4925373134328358
0.425,0.3,{'N': 2},{'N': 2},{'N': 1},{'N': 0.30000752980862994},10,10,0.9850746268656716,0.9850746268656716,9,0.9865671641791044,0.1,0.0,0.0,0.1668551615581114,0.0,0.0,0.0,0.0,0.0,,0.5759648942118915,0.4925373134328358,0.4925373134328358
0.425,0.325,{'N': 2},{'N': 2},{'N': 1},{'N': 0.3250075298086299},10,10,0.9850746268656716,0.9850746268656716,9,0.9865671641791044,0.1,0.0,0.0,0.1668551615581114,0.0,0.0,0.0,0.0,0.0,,0.5759648942118915,0.4925373134328358,0.4925373134328358
0.425,0.35,{'N': 2},{'N': 2},{'N': 1},{'N': 0.3500075298086299},10,10,0.9850746268656716,0.9850746268656716,9,0.9865671641791044,0.1,0.0,0.0,0.1668551615581114,0.0,0.0,0.0,0.0,0.0,,0.5759648942118915,0.4925373134328358,0.4925373134328358
0.425,0.375,{'N': 2},{'N': 2},{'N': 1},{'N': 0.3750075298086299},10,10,0.9850746268656716,0.9850746268656716,9,0.9865671641791044,0.1,0.0,0.0,0.1668551615581114,0.0,0.0,0.0,0.0,0.0,,0.5759648942118915,0.4925373134328358,0.4925373134328358
0.425,0.4,{'N': 2},{'N': 2},{'N': 1},{'N': 0.4000075298086299},10,10,0.9850746268656716,0.9850746268656716,9,0.9865671641791044,0.1,0.0,0.0,0.1668551615581114,0.0,0.0,0.0,0.0,0.0,,0.5759648942118915,0.4925373134328358,0.4925373134328358
0.425,0.425,{'N': 2},{'N': 2},{'N': 1},{'N': 0.42500752980862994},10,10,0.9850746268656716,0.9850746268656716,9,0.9865671641791044,0.1,0.0,0.0,0.1668551615581114,0.0,0.0,0.0,0.0,0.0,,0.5759648942118915,0.4925373134328358,0.4925373134328358
0.425,0.45,{'N': 2},{},{},{'N': 0.4500075298086299},10,0,0.9850746268656716,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4925373134328358,0.4925373134328358,0.4925373134328358
0.425,0.475,{'N': 2},{},{},{'N': 0.4750075298086299},10,0,0.9850746268656716,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4925373134328358,0.4925373134328358,0.4925373134328358
0.425,0.5,{'N': 2},{},{},{'N': 0.50000752980863},10,0,0.9850746268656716,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4925373134328358,0.4925373134328358,0.4925373134328358
0.425,0.525,{'N': 2},{},{},{'N': 0.52500752980863},10,0,0.9850746268656716,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4925373134328358,0.4925373134328358,0.4925373134328358
0.425,0.55,{'N': 2},{},{},{'N': 0.55000752980863},10,0,0.9850746268656716,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4925373134328358,0.4925373134328358,0.4925373134328358
0.425,0.5750000000000001,{'N': 2},{},{},{'N': 0.57500752980863},10,0,0.9850746268656716,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4925373134328358,0.4925373134328358,0.4925373134328358
0.425,0.6000000000000001,{'N': 2},{},{},{'N': 0.60000752980863},10,0,0.9850746268656716,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4925373134328358,0.4925373134328358,0.4925373134328358
0.425,0.625,{'N': 2},{},{},{'N': 0.62500752980863},10,0,0.9850746268656716,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4925373134328358,0.4925373134328358,0.4925373134328358
0.425,0.65,{'N': 2},{},{},{'N': 0.65000752980863},10,0,0.9850746268656716,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4925373134328358,0.4925373134328358,0.4925373134328358
0.425,0.675,{'N': 2},{},{},{'N': 0.67500752980863},10,0,0.9850746268656716,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4925373134328358,0.4925373134328358,0.4925373134328358
0.425,0.7000000000000001,{'N': 2},{},{},{'N': 0.70000752980863},10,0,0.9850746268656716,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4925373134328358,0.4925373134328358,0.4925373134328358
0.425,0.7250000000000001,{'N': 2},{},{},{'N': 0.72500752980863},10,0,0.9850746268656716,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4925373134328358,0.4925373134328358,0.4925373134328358
0.425,0.75,{'N': 2},{},{},{'N': 0.75000752980863},10,0,0.9850746268656716,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4925373134328358,0.4925373134328358,0.4925373134328358
0.425,0.775,{'N': 2},{},{},{'N': 0.77500752980863},10,0,0.9850746268656716,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4925373134328358,0.4925373134328358,0.4925373134328358
0.425,0.8,{'N': 2},{},{},{'N': 0.80000752980863},10,0,0.9850746268656716,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4925373134328358,0.4925373134328358,0.4925373134328358
0.425,0.8250000000000001,{'N': 2},{},{},{'N': 0.82500752980863},10,0,0.9850746268656716,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4925373134328358,0.4925373134328358,0.4925373134328358
0.425,0.8500000000000001,{'N': 2},{},{},{'N': 0.85000752980863},10,0,0.9850746268656716,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4925373134328358,0.4925373134328358,0.4925373134328358
0.425,0.875,{'N': 2},{},{},{'N': 0.87500752980863},10,0,0.9850746268656716,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4925373134328358,0.4925373134328358,0.4925373134328358
0.425,0.9,{'N': 2},{},{},{'N': 0.90000752980863},10,0,0.9850746268656716,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4925373134328358,0.4925373134328358,0.4925373134328358
0.425,0.925,{'N': 2},{},{},{'N': 0.92500752980863},10,0,0.9850746268656716,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4925373134328358,0.4925373134328358,0.4925373134328358
0.425,0.95,{'N': 2},{},{},{'N': 0.95000752980863},10,0,0.9850746268656716,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4925373134328358,0.4925373134328358,0.4925373134328358
0.425,0.975,{'N': 2},{},{},{'N': 0.97500752980863},10,0,0.9850746268656716,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4925373134328358,0.4925373134328358,0.4925373134328358
0.425,1.0,{'N': 2},{},{},{'N': 1.00000752980863},10,0,0.9850746268656716,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4925373134328358,0.4925373134328358,0.4925373134328358
0.45,0.025,{'N': 2},{'N': 2},{'N': 0},{'N': 0.025007529808629914},10,10,0.9850746268656716,0.9850746268656716,8,0.9880597014925372,0.1,0.0,0.0,0.1668551615581114,0.0,0.0,0.0,0.0,0.0,,0.5759648942118915,0.4925373134328358,0.4925373134328358
0.45,0.05,{'N': 2},{'N': 2},{'N': 0},{'N': 0.050007529808629915},10,10,0.9850746268656716,0.9850746268656716,8,0.9880597014925372,0.1,0.0,0.0,0.1668551615581114,0.0,0.0,0.0,0.0,0.0,,0.5759648942118915,0.4925373134328358,0.4925373134328358
0.45,0.075,{'N': 2},{'N': 2},{'N': 0},{'N': 0.07500752980862993},10,10,0.9850746268656716,0.9850746268656716,8,0.9880597014925372,0.1,0.0,0.0,0.1668551615581114,0.0,0.0,0.0,0.0,0.0,,0.5759648942118915,0.4925373134328358,0.4925373134328358
0.45,0.1,{'N': 2},{'N': 2},{'N': 0},{'N': 0.10000752980862992},10,10,0.9850746268656716,0.9850746268656716,8,0.9880597014925372,0.1,0.0,0.0,0.1668551615581114,0.0,0.0,0.0,0.0,0.0,,0.5759648942118915,0.4925373134328358,0.4925373134328358
0.45,0.125,{'N': 2},{'N': 2},{'N': 0},{'N': 0.12500752980862992},10,10,0.9850746268656716,0.9850746268656716,8,0.9880597014925372,0.1,0.0,0.0,0.1668551615581114,0.0,0.0,0.0,0.0,0.0,,0.5759648942118915,0.4925373134328358,0.4925373134328358
0.45,0.15,{'N': 2},{'N': 2},{'N': 0},{'N': 0.15000752980862994},10,10,0.9850746268656716,0.9850746268656716,8,0.9880597014925372,0.1,0.0,0.0,0.1668551615581114,0.0,0.0,0.0,0.0,0.0,,0.5759648942118915,0.4925373134328358,0.4925373134328358
0.45,0.175,{'N': 2},{'N': 2},{'N': 0},{'N': 0.17500752980862994},10,10,0.9850746268656716,0.9850746268656716,8,0.9880597014925372,0.1,0.0,0.0,0.1668551615581114,0.0,0.0,0.0,0.0,0.0,,0.5759648942118915,0.4925373134328358,0.4925373134328358
0.45,0.2,{'N': 2},{'N': 2},{'N': 0},{'N': 0.20000752980862993},10,10,0.9850746268656716,0.9850746268656716,8,0.9880597014925372,0.1,0.0,0.0,0.1668551615581114,0.0,0.0,0.0,0.0,0.0,,0.5759648942118915,0.4925373134328358,0.4925373134328358
0.45,0.225,{'N': 2},{'N': 2},{'N': 0},{'N': 0.22500752980862992},10,10,0.9850746268656716,0.9850746268656716,8,0.9880597014925372,0.1,0.0,0.0,0.1668551615581114,0.0,0.0,0.0,0.0,0.0,,0.5759648942118915,0.4925373134328358,0.4925373134328358
0.45,0.25,{'N': 2},{'N': 2},{'N': 1},{'N': 0.2500075298086299},10,10,0.9850746268656716,0.9850746268656716,9,0.9865671641791044,0.1,0.0,0.0,0.1668551615581114,0.0,0.0,0.0,0.0,0.0,,0.5759648942118915,0.4925373134328358,0.4925373134328358
0.45,0.275,{'N': 2},{'N': 2},{'N': 1},{'N': 0.2750075298086299},10,10,0.9850746268656716,0.9850746268656716,9,0.9865671641791044,0.1,0.0,0.0,0.1668551615581114,0.0,0.0,0.0,0.0,0.0,,0.5759648942118915,0.4925373134328358,0.4925373134328358
0.45,0.3,{'N': 2},{'N': 2},{'N': 1},{'N': 0.30000752980862994},10,10,0.9850746268656716,0.9850746268656716,9,0.9865671641791044,0.1,0.0,0.0,0.1668551615581114,0.0,0.0,0.0,0.0,0.0,,0.5759648942118915,0.4925373134328358,0.4925373134328358
0.45,0.325,{'N': 2},{'N': 2},{'N': 1},{'N': 0.3250075298086299},10,10,0.9850746268656716,0.9850746268656716,9,0.9865671641791044,0.1,0.0,0.0,0.1668551615581114,0.0,0.0,0.0,0.0,0.0,,0.5759648942118915,0.4925373134328358,0.4925373134328358
0.45,0.35,{'N': 2},{'N': 2},{'N': 1},{'N': 0.3500075298086299},10,10,0.9850746268656716,0.9850746268656716,9,0.9865671641791044,0.1,0.0,0.0,0.1668551615581114,0.0,0.0,0.0,0.0,0.0,,0.5759648942118915,0.4925373134328358,0.4925373134328358
0.45,0.375,{'N': 2},{'N': 2},{'N': 1},{'N': 0.3750075298086299},10,10,0.9850746268656716,0.9850746268656716,9,0.9865671641791044,0.1,0.0,0.0,0.1668551615581114,0.0,0.0,0.0,0.0,0.0,,0.5759648942118915,0.4925373134328358,0.4925373134328358
0.45,0.4,{'N': 2},{'N': 2},{'N': 1},{'N': 0.4000075298086299},10,10,0.9850746268656716,0.9850746268656716,9,0.9865671641791044,0.1,0.0,0.0,0.1668551615581114,0.0,0.0,0.0,0.0,0.0,,0.5759648942118915,0.4925373134328358,0.4925373134328358
0.45,0.425,{'N': 2},{'N': 2},{'N': 1},{'N': 0.42500752980862994},10,10,0.9850746268656716,0.9850746268656716,9,0.9865671641791044,0.1,0.0,0.0,0.1668551615581114,0.0,0.0,0.0,0.0,0.0,,0.5759648942118915,0.4925373134328358,0.4925373134328358
0.45,0.45,{'N': 2},{'N': 2},{'N': 1},{'N': 0.4500075298086299},10,10,0.9850746268656716,0.9850746268656716,9,0.9865671641791044,0.1,0.0,0.0,0.1668551615581114,0.0,0.0,0.0,0.0,0.0,,0.5759648942118915,0.4925373134328358,0.4925373134328358
0.45,0.475,{'N': 2},{},{},{'N': 0.4750075298086299},10,0,0.9850746268656716,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4925373134328358,0.4925373134328358,0.4925373134328358
0.45,0.5,{'N': 2},{},{},{'N': 0.50000752980863},10,0,0.9850746268656716,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4925373134328358,0.4925373134328358,0.4925373134328358
0.45,0.525,{'N': 2},{},{},{'N': 0.52500752980863},10,0,0.9850746268656716,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4925373134328358,0.4925373134328358,0.4925373134328358
0.45,0.55,{'N': 2},{},{},{'N': 0.55000752980863},10,0,0.9850746268656716,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4925373134328358,0.4925373134328358,0.4925373134328358
0.45,0.5750000000000001,{'N': 2},{},{},{'N': 0.57500752980863},10,0,0.9850746268656716,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4925373134328358,0.4925373134328358,0.4925373134328358
0.45,0.6000000000000001,{'N': 2},{},{},{'N': 0.60000752980863},10,0,0.9850746268656716,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4925373134328358,0.4925373134328358,0.4925373134328358
0.45,0.625,{'N': 2},{},{},{'N': 0.62500752980863},10,0,0.9850746268656716,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4925373134328358,0.4925373134328358,0.4925373134328358
0.45,0.65,{'N': 2},{},{},{'N': 0.65000752980863},10,0,0.9850746268656716,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4925373134328358,0.4925373134328358,0.4925373134328358
0.45,0.675,{'N': 2},{},{},{'N': 0.67500752980863},10,0,0.9850746268656716,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4925373134328358,0.4925373134328358,0.4925373134328358
0.45,0.7000000000000001,{'N': 2},{},{},{'N': 0.70000752980863},10,0,0.9850746268656716,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4925373134328358,0.4925373134328358,0.4925373134328358
0.45,0.7250000000000001,{'N': 2},{},{},{'N': 0.72500752980863},10,0,0.9850746268656716,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4925373134328358,0.4925373134328358,0.4925373134328358
0.45,0.75,{'N': 2},{},{},{'N': 0.75000752980863},10,0,0.9850746268656716,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4925373134328358,0.4925373134328358,0.4925373134328358
0.45,0.775,{'N': 2},{},{},{'N': 0.77500752980863},10,0,0.9850746268656716,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4925373134328358,0.4925373134328358,0.4925373134328358
0.45,0.8,{'N': 2},{},{},{'N': 0.80000752980863},10,0,0.9850746268656716,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4925373134328358,0.4925373134328358,0.4925373134328358
0.45,0.8250000000000001,{'N': 2},{},{},{'N': 0.82500752980863},10,0,0.9850746268656716,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4925373134328358,0.4925373134328358,0.4925373134328358
0.45,0.8500000000000001,{'N': 2},{},{},{'N': 0.85000752980863},10,0,0.9850746268656716,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4925373134328358,0.4925373134328358,0.4925373134328358
0.45,0.875,{'N': 2},{},{},{'N': 0.87500752980863},10,0,0.9850746268656716,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4925373134328358,0.4925373134328358,0.4925373134328358
0.45,0.9,{'N': 2},{},{},{'N': 0.90000752980863},10,0,0.9850746268656716,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4925373134328358,0.4925373134328358,0.4925373134328358
0.45,0.925,{'N': 2},{},{},{'N': 0.92500752980863},10,0,0.9850746268656716,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4925373134328358,0.4925373134328358,0.4925373134328358
0.45,0.95,{'N': 2},{},{},{'N': 0.95000752980863},10,0,0.9850746268656716,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4925373134328358,0.4925373134328358,0.4925373134328358
0.45,0.975,{'N': 2},{},{},{'N': 0.97500752980863},10,0,0.9850746268656716,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4925373134328358,0.4925373134328358,0.4925373134328358
0.45,1.0,{'N': 2},{},{},{'N': 1.00000752980863},10,0,0.9850746268656716,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4925373134328358,0.4925373134328358,0.4925373134328358
0.475,0.025,{'N': 2},{'N': 2},{'N': 0},{'N': 0.025007529808629914},10,10,0.9850746268656716,0.9850746268656716,8,0.9880597014925372,0.1,0.0,0.0,0.1668551615581114,0.0,0.0,0.0,0.0,0.0,,0.5759648942118915,0.4925373134328358,0.4925373134328358
0.475,0.05,{'N': 2},{'N': 2},{'N': 0},{'N': 0.050007529808629915},10,10,0.9850746268656716,0.9850746268656716,8,0.9880597014925372,0.1,0.0,0.0,0.1668551615581114,0.0,0.0,0.0,0.0,0.0,,0.5759648942118915,0.4925373134328358,0.4925373134328358
0.475,0.075,{'N': 2},{'N': 2},{'N': 0},{'N': 0.07500752980862993},10,10,0.9850746268656716,0.9850746268656716,8,0.9880597014925372,0.1,0.0,0.0,0.1668551615581114,0.0,0.0,0.0,0.0,0.0,,0.5759648942118915,0.4925373134328358,0.4925373134328358
0.475,0.1,{'N': 2},{'N': 2},{'N': 0},{'N': 0.10000752980862992},10,10,0.9850746268656716,0.9850746268656716,8,0.9880597014925372,0.1,0.0,0.0,0.1668551615581114,0.0,0.0,0.0,0.0,0.0,,0.5759648942118915,0.4925373134328358,0.4925373134328358
0.475,0.125,{'N': 2},{'N': 2},{'N': 0},{'N': 0.12500752980862992},10,10,0.9850746268656716,0.9850746268656716,8,0.9880597014925372,0.1,0.0,0.0,0.1668551615581114,0.0,0.0,0.0,0.0,0.0,,0.5759648942118915,0.4925373134328358,0.4925373134328358
0.475,0.15,{'N': 2},{'N': 2},{'N': 0},{'N': 0.15000752980862994},10,10,0.9850746268656716,0.9850746268656716,8,0.9880597014925372,0.1,0.0,0.0,0.1668551615581114,0.0,0.0,0.0,0.0,0.0,,0.5759648942118915,0.4925373134328358,0.4925373134328358
0.475,0.175,{'N': 2},{'N': 2},{'N': 0},{'N': 0.17500752980862994},10,10,0.9850746268656716,0.9850746268656716,8,0.9880597014925372,0.1,0.0,0.0,0.1668551615581114,0.0,0.0,0.0,0.0,0.0,,0.5759648942118915,0.4925373134328358,0.4925373134328358
0.475,0.2,{'N': 2},{'N': 2},{'N': 0},{'N': 0.20000752980862993},10,10,0.9850746268656716,0.9850746268656716,8,0.9880597014925372,0.1,0.0,0.0,0.1668551615581114,0.0,0.0,0.0,0.0,0.0,,0.5759648942118915,0.4925373134328358,0.4925373134328358
